entry,exit,dir,entry_px,exit_px,size,net_%
2024-05-25 21:55:00+00:00,2024-05-25 22:55:00+00:00,LONG,69139.01,69129.0,0.5,-0.0148
2024-05-26 05:10:00+00:00,2024-05-26 06:10:00+00:00,LONG,68941.59,69170.01,0.5,0.1615
2024-05-26 07:10:00+00:00,2024-05-26 08:10:00+00:00,LONG,69140.01,69467.02,0.5,0.1487
2024-05-26 13:10:00+00:00,2024-05-26 14:10:00+00:00,LONG,68966.63,69140.01,0.5,0.1183
2024-05-26 14:30:00+00:00,2024-05-26 15:30:00+00:00,LONG,69096.0,69264.25,0.5,0.1279
2024-05-26 16:25:00+00:00,2024-05-26 17:25:00+00:00,LONG,68744.46,68835.28,0.5,0.0992
2024-05-26 18:10:00+00:00,2024-05-26 19:10:00+00:00,LONG,68738.89,68880.23,0.5,0.1089
2024-05-26 21:35:00+00:00,2024-05-26 22:35:00+00:00,LONG,68314.0,68660.65,0.5,0.2817
2024-05-26 23:25:00+00:00,2024-05-27 00:25:00+00:00,LONG,68405.22,68566.19,0.5,0.1372
2024-05-27 00:30:00+00:00,2024-05-27 01:30:00+00:00,LONG,68648.15,68775.19,0.5,0.0964
2024-05-27 01:35:00+00:00,2024-05-27 02:35:00+00:00,LONG,69108.6,69252.56,0.5,-0.0003
2024-05-27 05:25:00+00:00,2024-05-27 06:25:00+00:00,LONG,68366.96,68554.0,0.5,0.1253
2024-05-27 06:45:00+00:00,2024-05-27 07:45:00+00:00,LONG,68429.84,68685.4,0.5,0.2021
2024-05-27 09:10:00+00:00,2024-05-27 10:10:00+00:00,LONG,68560.61,68575.74,0.5,-0.0176
2024-05-27 10:15:00+00:00,2024-05-27 11:15:00+00:00,LONG,68570.35,68591.38,0.5,0.0331
2024-05-27 11:35:00+00:00,2024-05-27 12:35:00+00:00,LONG,68297.22,68572.69,0.5,0.2023
2024-05-27 12:40:00+00:00,2024-05-27 13:40:00+00:00,LONG,68627.34,68901.55,0.5,0.1709
2024-05-27 13:45:00+00:00,2024-05-27 14:45:00+00:00,LONG,68934.0,69162.64,0.5,0.1523
2024-05-27 14:50:00+00:00,2024-05-27 15:50:00+00:00,LONG,69488.18,70312.61,0.5,0.5495
2024-05-27 15:55:00+00:00,2024-05-27 16:55:00+00:00,LONG,70373.85,70161.22,0.5,-0.1058
2024-05-27 17:25:00+00:00,2024-05-27 18:25:00+00:00,LONG,70167.43,70068.02,0.5,-0.0426
2024-05-27 20:00:00+00:00,2024-05-27 21:00:00+00:00,LONG,69468.0,69677.01,0.5,0.138
2024-05-27 21:05:00+00:00,2024-05-27 22:05:00+00:00,LONG,69644.21,69636.7,0.5,0.0056
2024-05-27 22:55:00+00:00,2024-05-27 23:55:00+00:00,LONG,69591.58,69436.43,0.5,-0.1045
2024-05-28 00:00:00+00:00,2024-05-28 01:00:00+00:00,LONG,69386.42,69403.46,0.5,-0.0065
2024-05-28 02:10:00+00:00,2024-05-28 03:10:00+00:00,LONG,68714.28,68473.96,0.5,-0.2224
2024-05-28 03:40:00+00:00,2024-05-28 04:40:00+00:00,LONG,67840.01,67636.0,0.5,-0.0701
2024-05-28 04:45:00+00:00,2024-05-28 05:45:00+00:00,LONG,67784.0,67866.23,0.5,0.1222
2024-05-28 08:10:00+00:00,2024-05-28 09:10:00+00:00,LONG,67923.99,68120.0,0.5,0.1436
2024-05-28 09:15:00+00:00,2024-05-28 10:15:00+00:00,LONG,68065.74,68804.02,0.5,0.4789
2024-05-28 10:45:00+00:00,2024-05-28 11:45:00+00:00,LONG,68501.64,68454.86,0.5,-0.0421
2024-05-28 11:50:00+00:00,2024-05-28 12:50:00+00:00,LONG,68384.34,68413.34,0.5,-0.0266
2024-05-28 13:50:00+00:00,2024-05-28 14:50:00+00:00,LONG,67869.45,68033.93,0.5,0.049
2024-05-28 14:55:00+00:00,2024-05-28 15:55:00+00:00,LONG,67969.0,68374.08,0.5,0.3265
2024-05-28 16:45:00+00:00,2024-05-28 17:45:00+00:00,LONG,67759.54,67986.39,0.5,0.2462
2024-05-28 17:50:00+00:00,2024-05-28 18:50:00+00:00,LONG,67899.99,67712.7,0.5,-0.1941
2024-05-28 18:55:00+00:00,2024-05-28 19:55:00+00:00,LONG,67879.43,68424.29,0.5,0.4435
2024-05-28 20:00:00+00:00,2024-05-28 21:00:00+00:00,LONG,68343.36,68314.48,0.5,-0.0128
2024-05-29 00:10:00+00:00,2024-05-29 01:10:00+00:00,LONG,68373.99,68440.0,0.5,0.1141
2024-05-29 01:15:00+00:00,2024-05-29 02:15:00+00:00,LONG,68354.7,68544.02,0.5,0.1208
2024-05-29 02:20:00+00:00,2024-05-29 03:20:00+00:00,LONG,68631.19,68763.54,0.5,0.1083
2024-05-29 03:35:00+00:00,2024-05-29 04:35:00+00:00,LONG,68798.71,68905.99,0.5,0.0532
2024-05-29 08:00:00+00:00,2024-05-29 09:00:00+00:00,LONG,67866.5,67963.0,0.5,0.0044
2024-05-29 09:15:00+00:00,2024-05-29 10:15:00+00:00,LONG,67890.03,67924.59,0.5,0.0743
2024-05-29 10:40:00+00:00,2024-05-29 11:40:00+00:00,LONG,67899.68,67867.99,0.5,-0.0549
2024-06-03 04:10:00+00:00,2024-06-03 05:10:00+00:00,LONG,68327.53,68501.65,0.5,0.0981
2024-06-03 05:15:00+00:00,2024-06-03 06:15:00+00:00,LONG,68624.01,68815.58,0.5,0.1484
2024-06-03 06:20:00+00:00,2024-06-03 07:20:00+00:00,LONG,68932.29,68959.45,0.5,0.1201
2024-06-03 07:30:00+00:00,2024-06-03 08:30:00+00:00,LONG,68850.0,69329.51,0.5,0.3002
2024-06-03 09:25:00+00:00,2024-06-03 10:25:00+00:00,LONG,69005.0,69175.32,0.5,0.069
2024-06-03 10:55:00+00:00,2024-06-03 11:55:00+00:00,LONG,68907.99,69080.0,0.5,0.1608
2024-06-03 12:00:00+00:00,2024-06-03 13:00:00+00:00,LONG,69119.18,69687.9,0.5,0.4516
2024-06-03 13:05:00+00:00,2024-06-03 14:05:00+00:00,LONG,69587.89,69768.82,0.5,0.0946
2024-06-03 14:35:00+00:00,2024-06-03 15:35:00+00:00,LONG,69180.02,69277.24,0.5,0.0289
2024-06-03 15:40:00+00:00,2024-06-03 16:40:00+00:00,LONG,69240.0,69157.0,0.5,-0.0178
2024-06-03 17:10:00+00:00,2024-06-03 18:10:00+00:00,LONG,69076.1,69162.99,0.5,0.1767
2024-06-03 21:15:00+00:00,2024-06-03 22:15:00+00:00,LONG,69064.67,68916.7,0.5,-0.1368
2024-06-03 22:20:00+00:00,2024-06-03 23:20:00+00:00,LONG,68917.56,68939.78,0.5,0.025
2024-06-04 00:10:00+00:00,2024-06-04 01:10:00+00:00,LONG,68838.33,69070.01,0.5,0.1607
2024-06-04 01:20:00+00:00,2024-06-04 02:20:00+00:00,LONG,68998.02,69280.78,0.5,0.1595
2024-06-04 02:45:00+00:00,2024-06-04 03:45:00+00:00,LONG,69100.0,69155.51,0.5,0.0942
2024-06-04 04:05:00+00:00,2024-06-04 05:05:00+00:00,LONG,69213.4,69087.83,0.5,-0.1109
2024-06-04 06:10:00+00:00,2024-06-04 07:10:00+00:00,LONG,68882.62,69052.2,0.5,0.0651
2024-06-04 07:35:00+00:00,2024-06-04 08:35:00+00:00,LONG,68966.58,69091.59,0.5,0.0785
2024-06-04 09:05:00+00:00,2024-06-04 10:05:00+00:00,LONG,68760.01,68726.57,0.5,0.0092
2024-06-04 10:10:00+00:00,2024-06-04 11:10:00+00:00,LONG,68845.02,68900.01,0.5,0.0782
2024-06-04 12:10:00+00:00,2024-06-04 13:10:00+00:00,LONG,68977.09,69230.79,0.5,0.0081
2024-06-04 13:15:00+00:00,2024-06-04 14:15:00+00:00,LONG,69272.96,70049.99,0.5,0.3987
2024-06-04 14:25:00+00:00,2024-06-04 15:25:00+00:00,LONG,69749.39,69988.74,0.5,0.2626
2024-06-04 15:30:00+00:00,2024-06-04 16:30:00+00:00,LONG,70047.56,70776.01,0.5,0.5788
2024-06-04 17:05:00+00:00,2024-06-04 18:05:00+00:00,LONG,70564.0,70666.95,0.5,0.0849
2024-06-04 19:05:00+00:00,2024-06-04 20:05:00+00:00,LONG,70605.57,70266.66,0.5,-0.2299
2024-06-04 20:10:00+00:00,2024-06-04 21:10:00+00:00,LONG,70306.76,70423.32,0.5,0.0378
2024-06-04 21:15:00+00:00,2024-06-04 22:15:00+00:00,LONG,70420.0,70692.0,0.5,0.1983
2024-06-04 23:20:00+00:00,2024-06-05 00:20:00+00:00,LONG,70521.2,70629.99,0.5,-0.0222
2024-06-05 00:25:00+00:00,2024-06-05 01:25:00+00:00,LONG,70624.01,71002.12,0.5,0.2026
2024-06-05 02:05:00+00:00,2024-06-05 03:05:00+00:00,LONG,70933.99,70902.77,0.5,-0.0056
2024-06-05 03:10:00+00:00,2024-06-05 04:10:00+00:00,LONG,70824.3,70948.99,0.5,0.0308
2024-06-05 05:05:00+00:00,2024-06-05 06:05:00+00:00,LONG,70958.0,70945.72,0.5,-0.0127
2024-06-05 06:10:00+00:00,2024-06-05 07:10:00+00:00,LONG,70874.21,71147.99,0.5,0.2159
2024-06-05 07:30:00+00:00,2024-06-05 08:30:00+00:00,LONG,71090.15,71088.0,0.5,0.0096
2024-06-05 11:10:00+00:00,2024-06-05 12:10:00+00:00,LONG,70861.92,70847.99,0.5,0.0285
2024-06-05 12:15:00+00:00,2024-06-05 13:15:00+00:00,LONG,70864.01,71040.0,0.5,0.1075
2024-06-05 13:40:00+00:00,2024-06-05 14:40:00+00:00,LONG,70823.8,70912.12,0.5,0.0594
2024-06-05 14:45:00+00:00,2024-06-05 15:45:00+00:00,LONG,70985.99,71494.25,0.5,0.3943
2024-06-05 15:50:00+00:00,2024-06-05 16:50:00+00:00,LONG,71461.22,71394.24,0.5,-0.0993
2024-06-05 17:10:00+00:00,2024-06-05 18:10:00+00:00,LONG,71539.99,71322.86,0.5,-0.014
2024-06-05 18:50:00+00:00,2024-06-05 19:50:00+00:00,LONG,71063.99,71310.0,0.5,0.1177
2024-06-05 21:25:00+00:00,2024-06-05 22:25:00+00:00,LONG,71045.34,71130.42,0.5,0.051
2024-06-05 23:25:00+00:00,2024-06-06 00:25:00+00:00,LONG,70850.0,71152.0,0.5,0.2038
2024-06-06 01:10:00+00:00,2024-06-06 02:10:00+00:00,LONG,70955.98,71204.6,0.5,0.1455
2024-06-06 04:15:00+00:00,2024-06-06 05:15:00+00:00,LONG,70979.99,70899.99,0.5,-0.0746
2024-06-06 07:50:00+00:00,2024-06-06 08:50:00+00:00,LONG,71016.81,70929.12,0.5,-0.0866
2024-06-06 09:40:00+00:00,2024-06-06 10:40:00+00:00,LONG,70949.98,70923.98,0.5,-0.0211
2024-06-06 10:45:00+00:00,2024-06-06 11:45:00+00:00,LONG,70950.0,71079.2,0.5,0.1275
2024-06-06 14:10:00+00:00,2024-06-06 15:10:00+00:00,LONG,71182.83,71402.46,0.5,0.1873
2024-06-06 17:10:00+00:00,2024-06-06 18:10:00+00:00,LONG,70996.0,70909.99,0.5,-0.0705
2024-06-06 20:10:00+00:00,2024-06-06 21:10:00+00:00,LONG,70411.98,70749.62,0.5,0.1819
2024-06-06 22:05:00+00:00,2024-06-06 23:05:00+00:00,LONG,70791.36,70920.32,0.5,0.1162
2024-06-07 00:05:00+00:00,2024-06-07 01:05:00+00:00,LONG,70781.91,70840.01,0.5,0.041
2024-06-07 01:10:00+00:00,2024-06-07 02:10:00+00:00,LONG,70826.4,70785.06,0.5,0.0017
2024-06-07 02:15:00+00:00,2024-06-07 03:15:00+00:00,LONG,70781.46,70851.0,0.5,0.025
2024-06-07 08:10:00+00:00,2024-06-07 09:10:00+00:00,LONG,71079.99,71115.59,0.5,0.0056
2024-06-07 09:15:00+00:00,2024-06-07 10:15:00+00:00,LONG,71115.58,71296.0,0.5,0.1709
2024-06-07 10:25:00+00:00,2024-06-07 11:25:00+00:00,LONG,71260.74,71401.28,0.5,0.0419
2024-06-07 11:30:00+00:00,2024-06-07 12:30:00+00:00,LONG,71542.1,70937.98,0.5,0.2726
2024-06-07 12:50:00+00:00,2024-06-07 13:50:00+00:00,LONG,70991.01,71549.78,0.5,0.4059
2024-06-07 15:25:00+00:00,2024-06-07 16:25:00+00:00,LONG,71088.85,71181.63,0.5,0.073
2024-06-07 18:10:00+00:00,2024-06-07 19:10:00+00:00,LONG,68649.99,69087.87,0.5,0.1925
2024-06-07 19:15:00+00:00,2024-06-07 20:15:00+00:00,LONG,68919.72,69104.01,0.5,0.1248
2024-06-07 20:20:00+00:00,2024-06-07 21:20:00+00:00,LONG,69050.03,69358.52,0.5,0.1931
2024-06-07 22:10:00+00:00,2024-06-07 23:10:00+00:00,LONG,69310.0,69391.33,0.5,0.0505
2024-06-08 00:15:00+00:00,2024-06-08 01:15:00+00:00,LONG,69390.8,69299.99,0.5,-0.0366
2024-06-08 01:20:00+00:00,2024-06-08 02:20:00+00:00,LONG,69349.49,69395.59,0.5,0.0566
2024-06-08 04:15:00+00:00,2024-06-08 05:15:00+00:00,LONG,69400.0,69299.99,0.5,-0.0965
2024-06-08 05:20:00+00:00,2024-06-08 06:20:00+00:00,LONG,69319.73,69381.36,0.5,0.0215
2024-06-08 06:55:00+00:00,2024-06-08 07:55:00+00:00,LONG,69333.45,69582.2,0.5,0.1452
2024-06-08 08:05:00+00:00,2024-06-08 09:05:00+00:00,LONG,69464.11,69438.79,0.5,-0.0411
2024-06-08 12:40:00+00:00,2024-06-08 13:40:00+00:00,LONG,69302.78,69341.74,0.5,0.0107
2024-06-08 13:45:00+00:00,2024-06-08 14:45:00+00:00,LONG,69375.94,69433.23,0.5,0.0214
2024-07-01 12:10:00+00:00,2024-07-01 13:10:00+00:00,LONG,62691.81,62831.95,0.5,0.1435
2024-07-01 13:40:00+00:00,2024-07-01 14:40:00+00:00,LONG,62705.99,62848.01,0.5,0.1274
2024-07-01 14:45:00+00:00,2024-07-01 15:45:00+00:00,LONG,62782.24,63020.0,0.5,0.1209
2024-07-01 15:50:00+00:00,2024-07-01 16:50:00+00:00,LONG,63037.99,63150.0,0.5,0.084
2024-07-01 17:10:00+00:00,2024-07-01 18:10:00+00:00,LONG,63110.02,63648.87,0.5,0.3961
2024-07-02 00:10:00+00:00,2024-07-02 01:10:00+00:00,LONG,62858.02,62927.99,0.5,0.0397
2024-07-02 01:15:00+00:00,2024-07-02 02:15:00+00:00,LONG,62920.23,63064.01,0.5,0.134
2024-07-02 03:15:00+00:00,2024-07-02 04:15:00+00:00,LONG,63030.02,63213.46,0.5,0.1421
2024-07-02 08:10:00+00:00,2024-07-02 09:10:00+00:00,LONG,62476.17,62741.07,0.5,0.2412
2024-07-02 10:05:00+00:00,2024-07-02 11:05:00+00:00,LONG,62519.99,62672.0,0.5,0.1106
2024-07-02 11:10:00+00:00,2024-07-02 12:10:00+00:00,LONG,62685.59,62756.87,0.5,0.0402
2024-07-02 14:40:00+00:00,2024-07-02 15:40:00+00:00,LONG,61889.11,61995.75,0.5,0.1105
2024-07-02 16:10:00+00:00,2024-07-02 17:10:00+00:00,LONG,61890.56,61920.19,0.5,0.0546
2024-07-02 17:15:00+00:00,2024-07-02 18:15:00+00:00,LONG,61965.8,62297.9,0.5,0.2577
2024-07-02 19:55:00+00:00,2024-07-02 20:55:00+00:00,LONG,61939.1,62012.01,0.5,0.0819
2024-07-02 21:00:00+00:00,2024-07-02 22:00:00+00:00,LONG,62038.0,62018.2,0.5,-0.0645
2024-07-02 22:20:00+00:00,2024-07-02 23:20:00+00:00,LONG,61993.99,62136.51,0.5,0.1321
2024-07-02 23:40:00+00:00,2024-07-03 00:40:00+00:00,LONG,62140.0,62260.64,0.5,0.0965
2024-07-13 12:10:00+00:00,2024-07-13 13:10:00+00:00,LONG,58444.01,58694.01,0.5,0.227
2024-07-13 13:40:00+00:00,2024-07-13 14:40:00+00:00,LONG,58599.13,58668.0,0.5,0.0272
2024-07-13 14:50:00+00:00,2024-07-13 15:50:00+00:00,LONG,58727.27,58826.05,0.5,0.0296
2024-07-13 20:10:00+00:00,2024-07-13 21:10:00+00:00,LONG,58583.21,58590.0,0.5,-0.0027
2024-07-13 21:15:00+00:00,2024-07-13 22:15:00+00:00,LONG,58676.01,58659.47,0.5,0.0065
2024-07-13 22:20:00+00:00,2024-07-13 23:20:00+00:00,LONG,58464.0,59588.42,0.5,1.0424
2024-07-14 00:10:00+00:00,2024-07-14 01:10:00+00:00,LONG,59436.02,59612.18,0.5,0.2249
2024-07-14 03:40:00+00:00,2024-07-14 04:40:00+00:00,LONG,59400.0,59842.05,0.5,0.2472
2024-07-14 04:45:00+00:00,2024-07-14 05:45:00+00:00,LONG,59750.0,60140.0,0.5,0.2643
2024-07-14 05:50:00+00:00,2024-07-14 06:50:00+00:00,LONG,60197.5,59834.06,0.5,-0.2223
2024-07-14 06:55:00+00:00,2024-07-14 07:55:00+00:00,LONG,59875.99,60062.01,0.5,0.2045
2024-07-14 11:00:00+00:00,2024-07-14 12:00:00+00:00,LONG,59943.99,60097.53,0.5,0.1292
2024-07-14 12:05:00+00:00,2024-07-14 13:05:00+00:00,LONG,59928.13,59623.98,0.5,-0.2494
2024-07-14 13:10:00+00:00,2024-07-14 14:10:00+00:00,LONG,59625.99,59704.0,0.5,0.0788
2024-07-14 14:15:00+00:00,2024-07-14 15:15:00+00:00,LONG,59600.01,59925.52,0.5,0.3306
2024-07-14 15:30:00+00:00,2024-07-14 16:30:00+00:00,LONG,60014.01,59933.91,0.5,-0.0617
2024-07-14 20:10:00+00:00,2024-07-14 21:10:00+00:00,LONG,59927.19,60267.01,0.5,0.3119
2024-07-14 21:15:00+00:00,2024-07-14 22:15:00+00:00,LONG,60333.96,60826.0,0.5,0.416
2024-07-15 00:00:00+00:00,2024-07-15 01:00:00+00:00,LONG,60856.01,61204.0,0.5,0.2916
2024-07-15 01:05:00+00:00,2024-07-15 02:05:00+00:00,LONG,61402.0,61504.01,0.5,-0.032
2024-07-15 02:10:00+00:00,2024-07-15 03:10:00+00:00,LONG,61534.01,62473.51,0.5,0.7633
2024-07-15 03:15:00+00:00,2024-07-15 04:15:00+00:00,LONG,62507.48,62688.0,0.5,0.0356
2024-07-15 04:35:00+00:00,2024-07-15 05:35:00+00:00,LONG,62473.57,62750.0,0.5,0.2622
2024-07-15 06:05:00+00:00,2024-07-15 07:05:00+00:00,LONG,62793.77,62830.0,0.5,-0.0205
2024-07-15 07:10:00+00:00,2024-07-15 08:10:00+00:00,LONG,62909.86,62888.27,0.5,0.0144
2024-07-15 11:10:00+00:00,2024-07-15 12:10:00+00:00,LONG,62474.89,62562.0,0.5,0.1036
2024-07-15 12:15:00+00:00,2024-07-15 13:15:00+00:00,LONG,62584.01,62804.01,0.5,0.1324
2024-07-15 13:20:00+00:00,2024-07-15 14:20:00+00:00,LONG,62869.0,62797.97,0.5,-0.047
2024-07-15 14:25:00+00:00,2024-07-15 15:25:00+00:00,LONG,62863.99,63100.01,0.5,0.1468
2024-07-15 15:45:00+00:00,2024-07-15 16:45:00+00:00,LONG,62960.0,63462.01,0.5,0.3908
2024-07-15 17:45:00+00:00,2024-07-15 18:45:00+00:00,LONG,63287.74,63472.54,0.5,0.2288
2024-07-15 18:50:00+00:00,2024-07-15 19:50:00+00:00,LONG,63520.24,63333.8,0.5,-0.0861
2024-07-15 19:55:00+00:00,2024-07-15 20:55:00+00:00,LONG,63342.0,63731.36,0.5,0.323
2024-07-15 21:00:00+00:00,2024-07-15 22:00:00+00:00,LONG,63719.23,63595.77,0.5,-0.1468
2024-07-15 22:05:00+00:00,2024-07-15 23:05:00+00:00,LONG,63728.01,64472.01,0.5,0.4016
2024-07-15 23:30:00+00:00,2024-07-16 00:30:00+00:00,LONG,64658.0,64530.14,0.5,-0.0634
2024-07-16 00:35:00+00:00,2024-07-16 01:35:00+00:00,LONG,64494.9,64788.01,0.5,0.1886
2024-07-16 02:15:00+00:00,2024-07-16 03:15:00+00:00,LONG,64576.01,64813.0,0.5,0.1812
2024-07-16 07:25:00+00:00,2024-07-16 08:25:00+00:00,LONG,62998.01,62565.29,0.5,-0.1781
2024-07-16 08:30:00+00:00,2024-07-16 09:30:00+00:00,LONG,62546.0,62980.02,0.5,0.3426
2024-07-16 09:35:00+00:00,2024-07-16 10:35:00+00:00,LONG,63126.01,63504.74,0.5,0.2307
2024-07-16 11:05:00+00:00,2024-07-16 12:05:00+00:00,LONG,63341.23,63752.53,0.5,0.3608
2024-07-16 12:15:00+00:00,2024-07-16 13:15:00+00:00,LONG,63803.99,63652.66,0.5,-0.0641
2024-07-16 13:20:00+00:00,2024-07-16 14:20:00+00:00,LONG,63746.01,63618.0,0.5,-0.0793
2024-07-16 14:25:00+00:00,2024-07-16 15:25:00+00:00,LONG,63602.0,64504.01,0.5,0.5659
2024-07-16 15:30:00+00:00,2024-07-16 16:30:00+00:00,LONG,64500.0,64362.01,0.5,-0.0273
2024-07-16 16:35:00+00:00,2024-07-16 17:35:00+00:00,LONG,64542.78,64409.69,0.5,-0.1306
2024-07-16 17:40:00+00:00,2024-07-16 18:40:00+00:00,LONG,64532.01,64635.0,0.5,0.1022
2024-07-16 18:45:00+00:00,2024-07-16 19:45:00+00:00,LONG,64500.47,64724.73,0.5,0.2537
2024-07-16 19:50:00+00:00,2024-07-16 20:50:00+00:00,LONG,64904.52,64789.82,0.5,-0.0866
2024-07-16 21:40:00+00:00,2024-07-16 22:40:00+00:00,LONG,64617.37,64445.99,0.5,-0.2011
2024-07-16 22:45:00+00:00,2024-07-16 23:45:00+00:00,LONG,64582.0,65097.99,0.5,0.4688
2024-07-17 00:15:00+00:00,2024-07-17 01:15:00+00:00,LONG,65328.61,66090.01,0.5,0.3549
2024-07-17 02:20:00+00:00,2024-07-17 03:20:00+00:00,LONG,65655.97,65572.01,0.5,-0.0396
2024-07-17 03:30:00+00:00,2024-07-17 04:30:00+00:00,LONG,65628.0,65552.0,0.5,0.0351
2024-07-17 04:35:00+00:00,2024-07-17 05:35:00+00:00,LONG,65741.27,65830.64,0.5,0.0111
2024-07-17 08:10:00+00:00,2024-07-17 09:10:00+00:00,LONG,65058.66,65341.43,0.5,0.1402
2024-07-17 11:30:00+00:00,2024-07-17 12:30:00+00:00,LONG,64683.5,64959.33,0.5,0.0922
2024-07-17 13:10:00+00:00,2024-07-17 14:10:00+00:00,LONG,64808.05,64778.0,0.5,-0.0371
2024-07-17 14:15:00+00:00,2024-07-17 15:15:00+00:00,LONG,64953.19,65156.0,0.5,0.0791
2024-07-17 16:00:00+00:00,2024-07-17 17:00:00+00:00,LONG,64709.06,64312.0,0.5,-0.3622
2024-07-17 17:10:00+00:00,2024-07-17 18:10:00+00:00,LONG,63951.5,64369.99,0.5,0.3494
2024-07-17 18:15:00+00:00,2024-07-17 19:15:00+00:00,LONG,64491.22,64523.99,0.5,0.0151
2024-07-17 23:55:00+00:00,2024-07-18 00:55:00+00:00,LONG,64087.99,64443.54,0.5,0.3167
2024-07-18 01:00:00+00:00,2024-07-18 02:00:00+00:00,LONG,64528.0,64970.0,0.5,0.1169
2024-07-18 02:10:00+00:00,2024-07-18 03:10:00+00:00,LONG,64523.13,64740.01,0.5,0.2095
2024-07-18 05:10:00+00:00,2024-07-18 06:10:00+00:00,LONG,64462.03,64919.68,0.5,0.2719
2024-07-18 08:10:00+00:00,2024-07-18 09:10:00+00:00,LONG,64788.88,64802.68,0.5,0.0533
2024-07-18 10:05:00+00:00,2024-07-18 11:05:00+00:00,LONG,64704.55,64482.5,0.5,-0.1032
2024-07-18 11:10:00+00:00,2024-07-18 12:10:00+00:00,LONG,64529.5,64857.54,0.5,0.2435
2024-07-18 15:25:00+00:00,2024-07-18 16:25:00+00:00,LONG,63754.51,63650.0,0.5,-0.1519
2024-07-18 16:30:00+00:00,2024-07-18 17:30:00+00:00,LONG,63787.22,63760.01,0.5,0.01
2024-07-18 17:45:00+00:00,2024-07-18 18:45:00+00:00,LONG,63652.0,63372.37,0.5,-0.2307
2024-07-18 18:50:00+00:00,2024-07-18 19:50:00+00:00,LONG,63497.72,63680.01,0.5,0.1402
2024-07-18 20:10:00+00:00,2024-07-18 21:10:00+00:00,LONG,63450.87,63850.0,0.5,0.2822
2024-07-18 22:10:00+00:00,2024-07-18 23:10:00+00:00,LONG,63784.01,63982.99,0.5,0.169
2024-07-19 00:05:00+00:00,2024-07-19 01:05:00+00:00,LONG,63836.62,63500.0,0.5,-0.2596
2024-07-19 01:10:00+00:00,2024-07-19 02:10:00+00:00,LONG,63430.89,63915.05,0.5,0.3769
2024-07-19 02:25:00+00:00,2024-07-19 03:25:00+00:00,LONG,63860.0,64018.73,0.5,0.1529
2024-07-19 03:30:00+00:00,2024-07-19 04:30:00+00:00,LONG,64111.18,64262.0,0.5,0.0732
2024-07-19 08:10:00+00:00,2024-07-19 09:10:00+00:00,LONG,63417.35,64004.0,0.5,0.5244
2024-07-19 09:40:00+00:00,2024-07-19 10:40:00+00:00,LONG,63666.68,64014.89,0.5,0.2852
2024-07-19 10:45:00+00:00,2024-07-19 11:45:00+00:00,LONG,64054.97,63959.2,0.5,-0.082
2024-07-19 11:50:00+00:00,2024-07-19 12:50:00+00:00,LONG,63996.01,64321.64,0.5,0.296
2024-07-19 12:55:00+00:00,2024-07-19 13:55:00+00:00,LONG,64414.0,65135.9,0.5,0.4422
2024-07-19 14:00:00+00:00,2024-07-19 15:00:00+00:00,LONG,65050.0,65730.0,0.5,0.5329
2024-07-19 15:05:00+00:00,2024-07-19 16:05:00+00:00,LONG,65634.62,66100.01,0.5,0.326
2024-07-19 16:10:00+00:00,2024-07-19 17:10:00+00:00,LONG,66158.0,66365.0,0.5,0.151
2024-07-19 17:15:00+00:00,2024-07-19 18:15:00+00:00,LONG,66419.61,66602.91,0.5,0.1911
2024-07-19 18:20:00+00:00,2024-07-19 19:20:00+00:00,LONG,66429.29,67098.0,0.5,0.4198
2024-07-19 19:30:00+00:00,2024-07-19 20:30:00+00:00,LONG,67277.44,66930.0,0.5,-0.2676
2024-07-20 00:30:00+00:00,2024-07-20 01:30:00+00:00,LONG,66300.01,66536.0,0.5,0.2047
2024-07-20 01:55:00+00:00,2024-07-20 02:55:00+00:00,LONG,66361.99,66570.57,0.5,0.1828
2024-07-20 04:10:00+00:00,2024-07-20 05:10:00+00:00,LONG,66587.5,66574.99,0.5,-0.0282
2024-07-20 13:10:00+00:00,2024-07-20 14:10:00+00:00,LONG,66420.4,66560.0,0.5,0.109
2024-07-20 15:10:00+00:00,2024-07-20 16:10:00+00:00,LONG,66661.8,66783.2,0.5,0.0856
2024-07-20 17:10:00+00:00,2024-07-20 18:10:00+00:00,LONG,67078.53,67465.0,0.5,0.1514
2024-07-20 19:40:00+00:00,2024-07-20 20:40:00+00:00,LONG,67220.01,67366.67,0.5,0.1337
2024-07-20 21:05:00+00:00,2024-07-20 22:05:00+00:00,LONG,66911.8,67210.01,0.5,0.2699
2024-07-20 22:35:00+00:00,2024-07-20 23:35:00+00:00,LONG,67068.0,67164.99,0.5,0.0805
2024-07-21 01:10:00+00:00,2024-07-21 02:10:00+00:00,LONG,67103.99,67270.0,0.5,0.1384
2024-07-21 08:35:00+00:00,2024-07-21 09:35:00+00:00,LONG,66792.0,66923.02,0.5,0.0548
2024-07-21 11:10:00+00:00,2024-07-21 12:10:00+00:00,LONG,66849.98,66968.93,0.5,0.0841
2024-07-21 12:35:00+00:00,2024-07-21 13:35:00+00:00,LONG,66904.01,66629.19,0.5,-0.1408
2024-07-21 13:40:00+00:00,2024-07-21 14:40:00+00:00,LONG,66723.29,67375.93,0.5,0.405
2024-07-21 16:10:00+00:00,2024-07-21 17:10:00+00:00,LONG,67204.01,67497.66,0.5,0.231
